Nombre de Cuenta,Tipo de Cuenta,Nombre de Modulo Activo,Producto,Cantidad de PC,Cantidad de teléfonos Mobile,Cantidad de Usuarios,Calificación,Fecha de  Venta,Fecha de Alta,Fecha de baja Paljet,Fecha de Inicio PalJetERP,Estado
Agujuan srl,Cliente,Agujuan srl - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),3,5,,Activo,,25/08/2025,,,Activo
Agujuan srl,Cliente,Agujuan srl - WebService,Web Service PalJet ERP (para integraciones),3,5,,Activo,,25/08/2025,,,Activo
Agujuan srl,Cliente,Agujuan srl - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,3,5,,Activo,,25/08/2025,,,Activo
ARENAS DEL PARANA SRL,Cliente,ARENAS DEL PARANA SRL - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),3,,,Activo,27/06/2025,23/06/2025,,21/07/2025,Activo
VETERINARIA ARGENTINA,Cliente,VETERINARIA ARGENTINA - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),7,,,Activo,24/06/2025,19/06/2025,,,Activo
Grupo Anguios S.R.L,Cliente,Grupo Anguios S.R.L - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),4,,6,Activo,19/06/2025,13/06/2025,,,Activo
Smack,Cliente,SMACK - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),3,,,Activo,20/09/2024,18/09/2024,,27/05/2025,Inactivo
ARCOIRIS PINTURERIA,Cliente,ARCOIRIS PINTURERIA - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),20,,23,Activo,19/09/2024,16/09/2024,,01/09/2025,Inactivo
ARCOIRIS PINTURERIA,Cliente,ARCOIRIS PINTURERIA - Web Service,Web Service PalJet ERP (para integraciones),20,,23,Activo,19/09/2024,16/09/2024,,01/09/2025,Inactivo
ARCOIRIS PINTURERIA,Cliente,ARCOIRIS PINTURERIA - BBJet BtoB,BBJet BtoB,20,,23,Activo,19/09/2024,16/09/2024,,01/09/2025,Inactivo
ARCOIRIS PINTURERIA,Cliente,ARCOIRIS PINTURERIA - Logística,Módulo Logística,20,,23,Activo,19/09/2024,16/09/2024,,01/09/2025,Activo
ARCOIRIS PINTURERIA,Cliente,ARCOIRIS PINTURERIA - Contabilidad,Módulo Contabilidad,20,,23,Activo,19/09/2024,16/09/2024,,01/09/2025,Activo
ARCOIRIS PINTURERIA,Cliente,ARCOIRIS PINTURERIA - CUIT adicional,CUIT adicional,20,,23,Activo,19/09/2024,16/09/2024,,01/09/2025,Activo
ARCOIRIS PINTURERIA,Cliente,ARCOIRIS PINTURERIA - Factura de Crédito Electrónica,Módulo Factura de crédito electrónica,20,,23,Activo,19/09/2024,16/09/2024,,01/09/2025,Activo
MI viejo corralón y ferretería,Cliente,MI VIEJO CORRALÓN Y FERRETERÍA - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),4,,,Activo,15/08/2024,12/08/2024,,25/11/2024,Inactivo
E-Parts Franquicia San Luis,Cliente,E-Parts Franquicia San Luis - Business Intelligence,Business Intelligence,4,,3,Activo,08/07/2024,01/07/2024,,29/08/2024,Activo
E-Parts Franquicia San Luis,Cliente,E-Parts Franquicia San Luis - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),4,,3,Activo,08/07/2024,01/07/2024,,29/08/2024,Activo
E-Parts Franquicia San Luis,Cliente,E-Parts Franquicia San Luis - Web Service,Web Service PalJet ERP (para integraciones),4,,3,Activo,08/07/2024,01/07/2024,,29/08/2024,Activo
Piragini Motorepuestos,Cliente,Piragini Motorepuestos - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),6,,6,Activo,26/06/2024,10/06/2024,,08/10/2024,Activo
Desconci Metalúrgica y Corralon,Cliente,Desconci Metalúrgica y Corralon - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),3,,,Activo,24/12/2024,13/12/2024,,,Inactivo
LOGBELTS SRL,Cliente,LOGBELTS SRL - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),9,6,,Activo,06/09/2024,02/09/2024,,08/01/2025,Activo
LOGBELTS SRL,Cliente,LOGBELTS SRL - Web Service,Web Service PalJet ERP (para integraciones),9,6,,Activo,06/09/2024,02/09/2024,,08/01/2025,Activo
LOGBELTS SRL,Cliente,LOGBELTS SRL - BBJet BtoB,BBJet BtoB,9,6,,Activo,06/09/2024,02/09/2024,,08/01/2025,Activo
LOGBELTS SRL,Cliente,LOGBELTS SRL - BBJet Gestión de Inventario,BBJet Gestion de inventario,9,6,,Activo,06/09/2024,02/09/2024,,08/01/2025,Activo
LOGBELTS SRL,Cliente,LOGBELTS SRL - BBJet Expedición,BBJet Expedición,9,6,,Activo,06/09/2024,02/09/2024,,08/01/2025,Activo
LOGBELTS SRL,Cliente,LOGBELTS SRL - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,9,6,,Activo,06/09/2024,02/09/2024,,08/01/2025,Activo
LOGBELTS SRL,Cliente,LOGBELTS SRL - Empresa adicional,PalJet ERP Empresa adicional,9,6,,Activo,06/09/2024,02/09/2024,,08/01/2025,Activo
LOGBELTS SRL,Cliente,LOGBELTS SRL - Orden de servicio,Módulo Orden de servicio,9,6,,Activo,06/09/2024,02/09/2024,,08/01/2025,Activo
HORMI-TRAS,Cliente,Hormi tras S.A - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),3,,3,Activo,26/07/2024,24/07/2024,,11/11/2024,Activo
E-Parts Franquicia Villa Martelli,Cliente,E-Parts Franquicia Villa Martelli - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),2,,5,Activo,24/06/2024,03/05/2024,,18/06/2024,Activo
E-Parts Franquicia Villa Martelli,Cliente,E-Parts Franquicia Villa Martelli - Web Service,Web Service PalJet ERP (para integraciones),2,,5,Activo,24/06/2024,03/05/2024,,18/06/2024,Activo
E-Parts Franquicia Villa Martelli,Cliente,E-Parts Franquicia Villa Martelli - BBJet BtoB,BBJet BtoB,2,,5,Activo,24/06/2024,03/05/2024,,18/06/2024,Activo
SAMACO,Cliente,SAMACO - BBJet ML 2.0,BBJet ML (v. 2.0),75,,100,Activo,13/09/2024,27/08/2024,,01/08/2025,Inactivo
SAMACO,Cliente,SAMACO - Tienda BToC,Tienda BtoC,75,,100,Activo,13/09/2024,27/08/2024,,01/08/2025,Inactivo
SAMACO,Cliente,SAMACO - Factura de crédito electrónica,Módulo Factura de crédito electrónica,75,,100,Activo,13/09/2024,27/08/2024,,01/08/2025,Activo
SAMACO,Cliente,SAMACO - Contabilidad,Módulo Contabilidad,75,,100,Activo,13/09/2024,27/08/2024,,01/08/2025,Activo
SAMACO,Cliente,SAMACO - Acuerdo de precios,Módulo Acopio por acuerdo de precios,75,,100,Activo,13/09/2024,27/08/2024,,01/08/2025,Activo
SAMACO,Cliente,SAMACO - Logística,Módulo Logística,75,,100,Activo,13/09/2024,27/08/2024,,01/08/2025,Activo
SAMACO,Cliente,SAMACO - BBjet BtoB,BBJet BtoB,75,,100,Activo,13/09/2024,27/08/2024,,01/08/2025,Activo
SAMACO,Cliente,SAMACO - Power BI,Business Intelligence,75,,100,Activo,13/09/2024,27/08/2024,,01/08/2025,Inactivo
E-Parts Franquicia Posadas,Cliente,E-PARTS POSADAS - BBJet Pretium,BBJet Pretium,4,,6,Activo,30/04/2024,13/03/2024,,17/04/2024,Activo
E-Parts Franquicia Posadas,Cliente,E-Parts Posadas - BBJet BtoB,BBJet BtoB,4,,6,Activo,30/04/2024,13/03/2024,,17/04/2024,Activo
E-Parts Franquicia Posadas,Cliente,E-Parts Posadas - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),4,,6,Activo,30/04/2024,13/03/2024,,17/04/2024,Activo
E-Parts Franquicia Posadas,Cliente,E-Parts Posadas - Business Intelligence,Business Intelligence,4,,6,Activo,30/04/2024,13/03/2024,,17/04/2024,Activo
E-Parts Franquicia Posadas,Cliente,E-Parts Franquicia Posadas - Web Service,Web Service PalJet ERP (para integraciones),4,,6,Activo,30/04/2024,13/03/2024,,17/04/2024,Activo
El Super de los Filtros,Cliente,Orden de servicio,Módulo Orden de servicio,35,7,35,Activo,16/02/2024,15/02/2024,,03/04/2024,Activo
El Super de los Filtros,Cliente,El Super de los Filtros - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),35,7,35,Activo,16/02/2024,15/02/2024,,03/04/2024,Activo
El Super de los Filtros,Cliente,Multicuit - El rey servicios,CUIT adicional,35,7,35,Activo,16/02/2024,15/02/2024,,03/04/2024,Inactivo
El Super de los Filtros,Cliente,El Super de los Filtros - BBJet BtoB,BBJet BtoB,35,7,35,Activo,16/02/2024,15/02/2024,,03/04/2024,Activo
El Super de los Filtros,Cliente,El Super de los Filtros - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,35,7,35,Activo,16/02/2024,15/02/2024,,03/04/2024,Activo
El Super de los Filtros,Cliente,El Super de los Filtros - BBJet Gestión de Inventario,BBJet Gestion de inventario,35,7,35,Activo,16/02/2024,15/02/2024,,03/04/2024,Activo
El Super de los Filtros,Cliente,El Super de los Filtros - BBJet Expedición,BBJet Expedición,35,7,35,Activo,16/02/2024,15/02/2024,,03/04/2024,Activo
SJG MONTAJES INDUSTRIALES,Cliente,SJG MONTAJES INDUSTRIALES,PalJet ERP estándar - Licencia servidor (backend),9,,,Activo,20/12/2023,12/12/2023,,03/04/2024,Activo
Casa Bernalla,Cliente,BERNALLA- BBJET MOBILE,BBJet Mobile Preventa Licencia servidor,3,3,6,Activo,08/09/2023,04/09/2023,,11/03/2024,Activo
Casa Bernalla,Cliente,BERNALLA- BBJET BTOB,BBJet BtoB,3,3,6,Activo,08/09/2023,04/09/2023,,11/03/2024,Activo
BACI,Cliente,BACI- Contabilidad,Módulo Contabilidad,18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Activo
BACI,Cliente,BACI- Logistica,Módulo Logística,18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Activo
BACI,Cliente,BACI- Alquileres + Orden de Servicio,Combo Módulo Alquileres/Rental + Orden de servicio,18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Activo
BACI,Cliente,BACI- Factura electronica CAE,Módulo Facturación electrónica (CAE),18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Activo
BACI,Cliente,BACI- Factura de Credito Electronica,Módulo Factura de crédito electrónica,18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Activo
BACI,Cliente,BACI- BBJet Recursos,BBJet Recursos,18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Activo
BACI,Cliente,BACI- BBJET ML,BBJet ML (v. 2.0),18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Inactivo
BACI,Cliente,BACI- BBJet BtoB,BBJet BtoB,18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Activo
BACI,Cliente,BACI- BBJet Expedición + Gestion de inventario,Abono mensual - BBJet Expedición,18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Activo
BACI,Cliente,BACI - Paljet ERP,PalJet ERP estándar - Licencia servidor (backend),18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Activo
BACI,Cliente,BACI - Web Service,Web Service PalJet ERP (para integraciones),18,,,Activo,27/09/2023,26/09/2023,,09/01/2024,Activo
ROSTOCK,Cliente,Rostock - BBJet BtoB,BBJet BtoB,7,,5,Activo,19/07/2023,13/07/2023,,13/11/2023,
ROSTOCK,Cliente,Rostock - Gestión de inventario,BBJet Gestion de inventario,7,,5,Activo,19/07/2023,13/07/2023,,13/11/2023,
ROSTOCK,Cliente,ROSTOCK - Web Service,Web Service PalJet ERP (para integraciones),7,,5,Activo,19/07/2023,13/07/2023,,13/11/2023,Activo
ROSTOCK,Cliente,ROSTOCK - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),7,,5,Activo,19/07/2023,13/07/2023,,13/11/2023,Activo
LA Distribuciones,Cliente,LA Distribuciones - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,4,9,,Activo,11/05/2023,08/05/2023,,26/09/2023,
LA Distribuciones,Cliente,LA Distribuciones - BBJet Gestion de inventario,BBJet Gestion de inventario,4,9,,Activo,11/05/2023,08/05/2023,,26/09/2023,Activo
LA Distribuciones,Cliente,LA Distribuciones - BBJet Expedición,BBJet Expedición,4,9,,Activo,11/05/2023,08/05/2023,,26/09/2023,
Bimat,Cliente,BIMAT - Módulo Logística,Módulo Logística,25,,,Inactivo,27/04/2023,25/04/2023,05/07/2024,29/05/2023,Activo
Bimat,Cliente,BIMAT - Módulo Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),25,,,Inactivo,27/04/2023,25/04/2023,05/07/2024,29/05/2023,Activo
Bimat,Cliente,BIMAT - Módulo Acopio por acuerdo de precios,Módulo Acopio por acuerdo de precios,25,,,Inactivo,27/04/2023,25/04/2023,05/07/2024,29/05/2023,Activo
MANET,Cliente,Créditos,Módulo PalJet Créditos,10,,19,Activo,23/06/2023,31/05/2023,,,Activo
MANET,Cliente,BBJet Pretium,BBJet Pretium,10,,19,Activo,23/06/2023,31/05/2023,,,Activo
GRAVAFILT,Cliente,Gravafilt - Logística,Módulo Logística,8,,,Activo,25/04/2023,25/04/2023,,16/08/2023,Activo
GRAVAFILT,Cliente,Contabilidad (Sin capacitaciones solo módulo),Módulo Contabilidad,8,,,Activo,25/04/2023,25/04/2023,,16/08/2023,Activo
GRAVAFILT,Cliente,Gravafilt - Factura Crédito Electrónica,Módulo Factura de crédito electrónica,8,,,Activo,25/04/2023,25/04/2023,,16/08/2023,Activo
CORRALON VAQUEROS,Cliente,CORRALON VAQUEROS - PalJetERP,PalJet ERP estándar - Licencia servidor (backend),3,,,Activo,21/03/2023,17/03/2023,,23/06/2023,Activo
MATERIALES PARANA,Cliente,Factura Electrónica,Módulo Facturación electrónica (CAE),4,,,Activo,02/02/2023,31/01/2023,,21/03/2023,Activo
MATERIALES PARANA,Cliente,MATERIALES PARANA - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),4,,,Activo,02/02/2023,31/01/2023,,21/03/2023,Activo
Lubricentro Goya,Cliente,Lubricentro Goya - BBJet BtoB,BBJet BtoB,14,,18,Activo,25/01/2023,12/01/2023,,01/06/2023,Activo
Lubricentro Goya,Cliente,Lubricentro Goya - Orden de servicio,Módulo Orden de servicio,14,,18,Activo,25/01/2023,12/01/2023,,01/06/2023,Activo
Lubricentro Goya,Cliente,Lubricentro Goya - Facturación electrónica,Módulo Facturación electrónica (CAE),14,,18,Activo,25/01/2023,12/01/2023,,01/06/2023,Activo
Lubricentro Goya,Cliente,Lubricentro Goya - BBJet Recursos,BBJet Recursos,14,,18,Activo,25/01/2023,12/01/2023,,01/06/2023,Activo
Lubricentro Goya,Cliente,Lubricentro Goya - ML 2.0,BBJet ML (v. 2.0),14,,18,Activo,25/01/2023,12/01/2023,,01/06/2023,Activo
Lubricentro Goya,Cliente,Lubricentro Goya - Notificaciones,BBJet Notificador,14,,18,Activo,25/01/2023,12/01/2023,,01/06/2023,
Lubricentro Goya,Cliente,Lubricentro Goya - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),14,,18,Activo,25/01/2023,12/01/2023,,01/06/2023,Activo
Lubricentro Goya,Cliente,Lubricentro Goya - Web Service,Abono mensual - Web Service PalJet ERP (para integraciones),14,,18,Activo,25/01/2023,12/01/2023,,01/06/2023,Activo
AMC SA,Cliente,AMC - Logística,Módulo Logística,6,,,Activo,13/04/2023,13/04/2023,,22/08/2023,Activo
AMC SA,Cliente,Contabilidad,Módulo Contabilidad,6,,,Activo,13/04/2023,13/04/2023,,22/08/2023,Activo
BOGGIO REPUESTOS,Cliente,BOGGIO REPUESTOS - BBJet BtoB,BBJet BtoB,9,,,Activo,28/11/2022,25/11/2022,,07/12/2022,
BOGGIO REPUESTOS,Cliente,BOGGIO REPUESTOS - BBJet Gestión de Inventario,BBJet Gestion de inventario,9,,,Activo,28/11/2022,25/11/2022,,07/12/2022,Activo
BOGGIO REPUESTOS,Cliente,BOGGIO REPUESTOS - BBJet Expdición,BBJet Expedición,9,,,Activo,28/11/2022,25/11/2022,,07/12/2022,Activo
Marín Materiales,Cliente,Marín Materiales - Acopio por acuerdo de precios,Módulo Acopio por acuerdo de precios,7,,,Activo,10/02/2023,30/01/2023,,,Activo
Amatriain,Cliente,Amatriain - Facturación electrónica,Módulo Facturación electrónica (CAE),5,,,Activo,17/06/2011,17/06/2011,,17/06/2011,Activo
Gromax,Cliente,GROMAX - PalJet ERP SaaS Estándar,PalJet ERP SaaS Estándar,7,,3,Activo,12/10/2022,29/08/2022,,29/09/2022,Activo
CCS,Cliente,CCS - Logísitca,Módulo Logística,19,,,Activo,26/09/2022,19/09/2022,,02/05/2023,
CCS,Cliente,CCS - Acuerdo de precios,Módulo Acopio por acuerdo de precios,19,,,Activo,26/09/2022,19/09/2022,,02/05/2023,
CCS,Cliente,CCS - Web Service,Web Service PalJet ERP (para integraciones),19,,,Activo,26/09/2022,19/09/2022,,02/05/2023,Activo
CCS,Cliente,CCS - BBJet Recursos,BBJet Recursos,19,,,Activo,26/09/2022,19/09/2022,,02/05/2023,Activo
Freezar Congelados,Cliente,Freezar Congelados - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,7,8,,Activo,03/10/2022,29/09/2022,,13/07/2023,Activo
Freezar Congelados,Cliente,Freezar Congelados - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),7,8,,Activo,03/10/2022,29/09/2022,,13/07/2023,Activo
Freezar Congelados,Cliente,Freezar Congelados - Web Service,Abono mensual - Web Service PalJet ERP (para integraciones),7,8,,Activo,03/10/2022,29/09/2022,,13/07/2023,Activo
MGL Complementos,Cliente,MGL Complementos - Logística,Módulo Logística,15,,,Activo,10/08/2022,28/07/2022,,31/03/2023,Activo
MGL Complementos,Cliente,MGL Complementos - Contabilidad,Módulo Contabilidad,15,,,Activo,10/08/2022,28/07/2022,,31/03/2023,Inactivo
MGL Complementos,Cliente,MGL Complementos - Empresa adicional,PalJet ERP Empresa adicional,15,,,Activo,10/08/2022,28/07/2022,,31/03/2023,Activo
MGL Complementos,Cliente,MGL Complementos - Sincronismo de Base de datos,Sincronismo de Base de datos (actualización de artículos y precios),15,,,Activo,10/08/2022,28/07/2022,,31/03/2023,
Génesis,Cliente,Empresa Adicional,PalJet ERP Empresa adicional,6,,,Activo,03/02/2023,26/01/2023,,,
E-Parts - Zanotti Hermanos,Cliente,E-Parts - Zanotti Hermanos - Business Intelligence,Business Intelligence,4,,,Inactivo,22/12/2022,12/07/2022,,01/11/2022,
EL SURCO,Cliente,EL SURCO - Business Intelligence,Business Intelligence,21,,4,Activo,25/07/2022,15/07/2022,,01/12/2022,Activo
EL SURCO,Cliente,EL SURCO - Orden de servicio,Módulo Orden de servicio,21,,4,Activo,25/07/2022,15/07/2022,,01/12/2022,Activo
EL SURCO,Cliente,EL SURCO - Contabilidad,Módulo Contabilidad,21,,4,Activo,25/07/2022,15/07/2022,,01/12/2022,Activo
Consultora Constructiva,Cliente,Consultora Constructiva - Factura de crédito,Módulo Factura de crédito electrónica,5,,,Activo,01/08/2022,25/07/2022,,29/05/2023,
Maderera San Antonio,Cliente,MADERAS SAN ANTONIO - Logística,Módulo Logística,10,,,Activo,12/07/2022,04/07/2022,,18/03/2023,
Maderera San Antonio,Cliente,MADERAS SAN ANTONIO - Factura electrónica,Módulo Facturación electrónica (CAE),10,,,Activo,12/07/2022,04/07/2022,,18/03/2023,
LOISA,Cliente,LOISA - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,2,1,,Activo,04/07/2022,01/07/2022,,08/08/2022,Activo
CORRALON LAVALLE,Cliente,CORRALON LAVALLE - Empresa adicional (FIKINGER RICARDO MARTIN),PalJet ERP Empresa adicional,20,,,Inactivo,28/06/2022,23/06/2022,,,Activo
CORRALON LAVALLE,Cliente,CORRALON LAVALLE - Logística,Módulo Logística,20,,,Inactivo,28/06/2022,23/06/2022,,,Activo
CORRALON LAVALLE,Cliente,CORRALON LAVALLE - Factura electrónica,Módulo Facturación electrónica (CAE),20,,,Inactivo,28/06/2022,23/06/2022,,,Activo
Ferretería Comercial Colón,Cliente,FERRETERÍA COMERCIAL COLÓN - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),35,,40,Activo,02/02/2023,01/02/2023,,02/01/2024,Activo
Ferretería Comercial Colón,Cliente,FERRETERIA COMERCIAL COLON - Contabilidad,Módulo Contabilidad,35,,40,Activo,02/02/2023,01/02/2023,,02/01/2024,Activo
La Mendocina,Cliente,La Medocina - Logística,Módulo Logística,15,3,,Activo,20/04/2022,12/04/2022,,28/12/2022,
La Mendocina,Cliente,La Mendocina - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,15,3,,Activo,20/04/2022,12/04/2022,,28/12/2022,Activo
La Mendocina,Cliente,La Mendocina - Factura Electrónica,Módulo Facturación electrónica (CAE),15,3,,Activo,20/04/2022,12/04/2022,,28/12/2022,
Total Caño,Cliente,Total Caño - BBJet Mobile Preventa,BBJet Mobile Preventa Licencia servidor,15,3,,Activo,19/05/2022,04/04/2022,,19/10/2022,Activo
Total Caño,Cliente,Total Caño - BBJet BtoB,BBJet BtoB,15,3,,Activo,19/05/2022,04/04/2022,,19/10/2022,
Total Caño,Cliente,Total Caño - Facturación electrónica,Módulo Facturación electrónica (CAE),15,3,,Activo,19/05/2022,04/04/2022,,19/10/2022,Activo
Gotte,Cliente,GOTTE - Factura electrónica,Módulo Facturación electrónica (CAE),12,,,Activo,10/05/2022,11/05/2022,,,
Gotte,Cliente,GOTTE - Contabilidad,Módulo Contabilidad,12,,,Activo,10/05/2022,11/05/2022,,,
Gotte,Cliente,GOTTE - Logísitica,Módulo Logística,12,,,Activo,10/05/2022,11/05/2022,,,
FERRETERIA CARVAJAL,Cliente,FERRETERIA CARVAJAL - Factura de crédito,Módulo Factura de crédito electrónica,7,,,Activo,28/04/2022,23/04/2022,,09/01/2023,
Montajes y Construcciones Quequén,Cliente,MONTAJES Y CONSTRUCCIONES QUEQUÉN - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),10,,,Activo,31/03/2022,22/03/2022,,03/04/2023,Activo
Corralón 1° de Mayo,Cliente,Logistica,,16,,,Activo,25/01/2022,24/01/2022,,22/04/2022,
Corralón 1° de Mayo,Cliente,FACTURA ELECTRÓNICA,Módulo Facturación electrónica (CAE),16,,,Activo,25/01/2022,24/01/2022,,22/04/2022,Activo
Corralón Santiago,Cliente,CORRALÓN SANTIAGO - Módulo de Facturación Electrónica (CAE),Módulo Facturación electrónica (CAE),5,,,Activo,21/07/2022,29/06/2022,,19/08/2024,Activo
Corralón Santiago,Cliente,Corralón Santiago - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),5,,,Activo,21/07/2022,29/06/2022,,19/08/2024,Activo
E-Parts - Maretto,Cliente,E-Parts - Maretto - Factura electrónica,Módulo Facturación electrónica (CAE),5,,,Activo,08/02/2022,24/01/2022,,23/05/2022,Activo
Greca,Cliente,Greca - Factura de crédito,Módulo Factura de crédito electrónica,10,,,Activo,23/06/2022,10/06/2022,,09/01/2023,Activo
Lampe,Cliente,LAMPE - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),7,,,Activo,21/08/2024,08/08/2024,,04/09/2024,Inactivo
Ferretería del Norte,Cliente,FERRETERIA EL NORTE - Logística,Módulo Logística,14,,,Activo,24/05/2022,17/05/2022,,01/10/2022,
Ferretería del Norte,Cliente,FACTURA ELECTRÓNICA,Módulo Facturación electrónica (CAE),14,,,Activo,24/05/2022,17/05/2022,,01/10/2022,
Ferretería del Norte,Cliente,FERRETERIA DEL NORTE - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),14,,,Activo,24/05/2022,17/05/2022,,01/10/2022,Activo
Ferretería del Norte,Cliente,Ferretería del Norte - Business Intelligence,Business Intelligence,14,,,Activo,24/05/2022,17/05/2022,,01/10/2022,Activo
Ferretería del Norte,Cliente,Liquido Producto - Ferretería del Norte,Liquido Producto,14,,,Activo,24/05/2022,17/05/2022,,01/10/2022,Activo
EC SAPEM,Cliente,EC SAPEM - BBJet BtoB,Abono mensual - BBJet B2B (usuarios ilimitados) INACTIVO,40,,8,Activo,22/12/2021,15/12/2021,,07/02/2023,Activo
EC SAPEM,Cliente,FACTURA ELECTRÓNICA,Módulo Facturación electrónica (CAE),40,,8,Activo,22/12/2021,15/12/2021,,07/02/2023,Activo
EC SAPEM,Cliente,EC SAPEM - Orden de Servicio,Módulo Orden de servicio,40,,8,Activo,22/12/2021,15/12/2021,,07/02/2023,Inactivo
LEOFILM,Cliente,LEOFILM - BBJet Mobile Preventa,BBJet Mobile Preventa Licencia servidor,21,10,,Activo,05/01/2022,10/12/2021,,02/05/2023,Activo
LEOFILM,Cliente,LEOFILM - BBJet BtoB,BBJet B2B (hasta 150 usuarios),21,10,,Activo,05/01/2022,10/12/2021,,02/05/2023,Activo
LEOFILM,Cliente,LEOFILM - BBJet Expedición,BBJet Expedición,21,10,,Activo,05/01/2022,10/12/2021,,02/05/2023,Activo
LEOFILM,Cliente,LEOFILM - BBJet Gestión de inventario,BBJet Gestion de inventario,21,10,,Activo,05/01/2022,10/12/2021,,02/05/2023,Activo
LEOFILM,Cliente,LEOFILM - Tienda BtoC,Tienda BtoC,21,10,,Activo,05/01/2022,10/12/2021,,02/05/2023,Activo
LEOFILM,Cliente,LEOFILM - Facturación electrónica,Módulo Facturación electrónica (CAE),21,10,,Activo,05/01/2022,10/12/2021,,02/05/2023,Activo
LEOFILM,Cliente,LEOFILM - Empresa adicional,PalJet ERP Empresa adicional,21,10,,Activo,05/01/2022,10/12/2021,,02/05/2023,
LEOFILM,Cliente,LEOFILM - Sincronismo de Base de datos,Sincronismo de Base de datos (actualización de artículos y precios),21,10,,Activo,05/01/2022,10/12/2021,,02/05/2023,
LEOFILM,Cliente,BBjet Pretium,BBJet Pretium,21,10,,Activo,05/01/2022,10/12/2021,,02/05/2023,Activo
LEOFILM,Cliente,LEOFILM - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),21,10,,Activo,05/01/2022,10/12/2021,,02/05/2023,Activo
COMACO,Cliente,COMACO - Business Intelligence,Business Intelligence,6,,4,Activo,15/11/2021,09/11/2021,,12/01/2022,
Central Denaro,Cliente,Central Denaro - Business Intelligence,Business Intelligence,8,,,Activo,18/10/2021,01/10/2021,,01/02/2022,
Central Denaro,Cliente,Webservice,Web Service PalJet ERP (para integraciones),8,,,Activo,18/10/2021,01/10/2021,,01/02/2022,Activo
Casa Boggio,Cliente,CASA BOGGIO - Factura electrónica,Módulo Facturación electrónica (CAE),4,,,Activo,08/09/2021,07/09/2021,,17/01/2022,
Casa Boggio,Cliente,CASA BOGGIO - Logística,Módulo Logística,4,,,Activo,08/09/2021,07/09/2021,,17/01/2022,
Distribuidora Sensel,Cliente,DISTRIBUIDORA SENSEL - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,3,,,Activo,22/10/2021,21/10/2021,,15/03/2022,
Distribuidora Sensel,Cliente,DISTRIBUIDORA SENSEL - Factura electrónica,Módulo Facturación electrónica (CAE),3,,,Activo,22/10/2021,21/10/2021,,15/03/2022,
NELEA MOBILI,Cliente,NELEA MOBILI - Factura electrónica,Módulo Facturación electrónica (CAE),8,,,Activo,23/08/2021,23/08/2021,,03/01/2022,
NELEA MOBILI,Cliente,NELEA MOBILI - Contabilidad,Módulo Contabilidad,8,,,Activo,23/08/2021,23/08/2021,,03/01/2022,
Acero Comei,Cliente,ACERO COMEI - Empresa adicional,PalJet ERP Empresa adicional,8,,,Inactivo,,01/09/2021,01/09/2021,,
Acero Comei,Cliente,ACERO COMEI - Factura electrónica,Módulo Facturación electrónica (CAE),8,,,Inactivo,,01/09/2021,01/09/2021,,
